             kx             ky
         -0.919         -0.030        -20.076         -8.595         -6.412         -4.970          0.001          4.970          8.247         12.234
         -0.919         -0.010        -20.092         -8.288         -6.731         -4.984          0.054          4.984          8.241         12.216
         -0.919          0.010        -20.092         -8.288         -6.731         -4.984          0.054          4.984          8.241         12.216
         -0.919          0.030        -20.076         -8.595         -6.412         -4.970          0.001          4.970          8.247         12.234
         -0.919          0.051        -20.043         -9.021         -5.962         -4.942         -0.103          4.942          8.257         12.272
         -0.919          0.071        -19.995         -9.480         -5.474         -4.901         -0.247          4.901          8.267         12.328
         -0.919          0.091        -19.933         -9.938         -4.986         -4.846         -0.418          4.846          8.272         12.404
         -0.919          0.111        -19.858        -10.385         -4.778         -4.523         -0.598          4.778          8.266         12.499
         -0.919          0.131        -19.773        -10.813         -4.697         -4.116         -0.757          4.697          8.246         12.612
         -0.919          0.152        -19.678        -11.216         -4.604         -3.803         -0.853          4.604          8.211         12.741
         -0.919          0.172        -19.578        -11.591         -4.499         -3.631         -0.841          4.499          8.160         12.881
         -0.919          0.192        -19.475        -11.936         -4.384         -3.619         -0.698          4.384          8.096         13.031
         -0.919          0.212        -19.371        -12.247         -4.259         -3.744         -0.446          4.259          8.023         13.185
         -0.919          0.232        -19.272        -12.522         -4.125         -3.959         -0.135          4.125          7.948         13.339
         -0.919          0.253        -19.179        -12.760         -4.222         -3.982          0.194          3.982          7.877         13.490
         -0.919          0.273        -19.096        -12.961         -4.504         -3.834          0.509          3.834          7.820         13.633
         -0.919          0.293        -19.025        -13.127         -4.787         -3.681          0.788          3.681          7.785         13.766
         -0.919          0.313        -18.968        -13.258         -5.056         -3.525          1.014          3.525          7.782         13.885
         -0.919          0.333        -18.925        -13.360         -5.301         -3.367          1.177          3.367          7.818         13.990
         -0.919          0.354        -18.895        -13.439         -5.511         -3.212          1.270          3.212          7.897         14.078
         -0.919          0.374        -18.876        -13.499         -5.681         -3.062          1.290          3.062          8.018         14.148
         -0.919          0.394        -18.867        -13.549         -5.803         -2.919          1.244          2.919          8.176         14.199
         -0.919          0.414        -18.866        -13.593         -5.875         -2.789          1.137          2.789          8.365         14.232
         -0.919          0.434        -18.868        -13.637         -5.894         -2.675          0.980          2.675          8.573         14.246
         -0.919          0.455        -18.874        -13.683         -5.860         -2.583          0.785          2.583          8.790         14.243
         -0.919          0.475        -18.881        -13.732         -5.777         -2.515          0.560          2.515          9.006         14.224
         -0.919          0.495        -18.887        -13.784         -5.649         -2.477          0.319          2.477          9.211         14.191
         -0.919          0.515        -18.893        -13.836         -5.484         -2.471          0.070          2.471          9.396         14.147
         -0.919          0.535        -18.898        -13.884         -5.291         -2.499         -0.176          2.499          9.554         14.095
         -0.919          0.556        -18.903        -13.925         -5.081         -2.560         -0.407          2.560          9.678         14.038
         -0.919          0.576        -18.908        -13.956         -4.866         -2.652         -0.610          2.652          9.760         13.981
         -0.919          0.596        -18.914        -13.973         -4.663         -2.771         -0.773          2.771          9.797         13.925
         -0.919          0.616        -18.922        -13.973         -4.485         -2.915         -0.879          2.915          9.786         13.873
         -0.919          0.636        -18.932        -13.955         -4.349         -3.079         -0.915          3.079          9.725         13.827
         -0.919          0.657        -18.946        -13.918         -4.263         -3.259         -0.873          3.259          9.616         13.784
         -0.919          0.677        -18.963        -13.861         -4.226         -3.451         -0.756          3.451          9.464         13.743
         -0.919          0.697        -18.984        -13.785         -4.229         -3.651         -0.574          3.651          9.272         13.700
         -0.919          0.717        -19.010        -13.689         -4.257         -3.858         -0.344          3.858          9.048         13.653
         -0.919          0.737        -19.041        -13.576         -4.296         -4.068         -0.083          4.068          8.798         13.597
         -0.919          0.758        -19.077        -13.444         -4.334         -4.279          0.194          4.279          8.531         13.531
         -0.919          0.778        -19.119        -13.295         -4.488         -4.364          0.473          4.488          8.255         13.450
         -0.919          0.798        -19.166        -13.129         -4.696         -4.382          0.743          4.696          7.980         13.354
         -0.919          0.818        -19.219        -12.946         -4.898         -4.385          0.993          4.898          7.715         13.241
         -0.919          0.838        -19.277        -12.745         -5.096         -4.374          1.215          5.096          7.471         13.111
         -0.919          0.859        -19.340        -12.527         -5.286         -4.354          1.400          5.286          7.260         12.962
         -0.919          0.879        -19.408        -12.291         -5.468         -4.329          1.541          5.468          7.091         12.796
         -0.919          0.899        -19.480        -12.036         -5.641         -4.307          1.636          5.641          6.975         12.612
         -0.919          0.919        -19.555        -11.762         -5.805         -4.295          1.685          5.805          6.914         12.413
         -0.919          0.939        -19.631        -11.470         -5.958         -4.304          1.697          5.958          6.909         12.199
         -0.919          0.960        -19.707        -11.159         -6.099         -4.341          1.681          6.099          6.956         11.972
         -0.919          0.980        -19.782        -10.833         -6.228         -4.415          1.650          6.228          7.046         11.734
         -0.919          1.000        -19.853        -10.491         -6.345         -4.532          1.617          6.345          7.171         11.489
  
         -0.899         -1.000        -19.862        -10.434         -6.518         -4.569          1.938          6.518          7.018         11.310
         -0.899         -0.980        -19.794        -10.773         -6.401         -4.442          1.944          6.401          6.900         11.566
         -0.899         -0.960        -19.723        -11.098         -6.270         -4.354          1.937          6.270          6.826         11.812
         -0.899         -0.939        -19.650        -11.408         -6.127         -4.298          1.906          6.127          6.804         12.046
         -0.899         -0.919        -19.576        -11.702         -5.972         -4.268          1.841          5.972          6.839         12.266
         -0.899         -0.899        -19.503        -11.978         -5.806         -4.257          1.734          5.806          6.934         12.470
         -0.899         -0.879        -19.433        -12.237         -5.630         -4.256          1.584          5.630          7.085         12.657
         -0.899         -0.859        -19.366        -12.478         -5.444         -4.258          1.391          5.444          7.284         12.826
         -0.899         -0.838        -19.302        -12.701         -5.250         -4.258          1.163          5.250          7.521         12.977
         -0.899         -0.818        -19.244        -12.907         -5.048         -4.251          0.905          5.048          7.785         13.110
         -0.899         -0.798        -19.190        -13.095         -4.841         -4.234          0.628          4.841          8.065         13.225
         -0.899         -0.778        -19.141        -13.265         -4.628         -4.209          0.340          4.628          8.351         13.324
         -0.899         -0.758        -19.097        -13.418         -4.411         -4.178          0.052          4.411          8.633         13.407
         -0.899         -0.737        -19.058        -13.552         -4.193         -4.147         -0.223          4.193          8.903         13.478
         -0.899         -0.717        -19.025        -13.667         -4.128         -3.974         -0.470          3.974          9.152         13.538
         -0.899         -0.697        -18.996        -13.762         -4.133         -3.757         -0.673          3.757          9.372         13.592
         -0.899         -0.677        -18.972        -13.836         -4.177         -3.544         -0.813          3.544          9.557         13.642
         -0.899         -0.657        -18.953        -13.890         -4.271         -3.338         -0.880          3.338          9.700         13.693
         -0.899         -0.636        -18.937        -13.922         -4.417         -3.142         -0.867          3.142          9.796         13.748
         -0.899         -0.616        -18.925        -13.935         -4.609         -2.959         -0.782          2.959          9.844         13.808
         -0.899         -0.596        -18.915        -13.930         -4.833         -2.794         -0.637          2.794          9.842         13.873
         -0.899         -0.576        -18.906        -13.909         -5.072         -2.650         -0.446          2.650          9.791         13.942
         -0.899         -0.556        -18.898        -13.875         -5.311         -2.531         -0.224          2.531          9.697         14.012
         -0.899         -0.535        -18.890        -13.833         -5.538         -2.442          0.016          2.442          9.564         14.081
         -0.899         -0.515        -18.881        -13.786         -5.739         -2.386          0.265          2.386          9.398         14.143
         -0.899         -0.495        -18.870        -13.740         -5.905         -2.365          0.510          2.365          9.209         14.196
         -0.899         -0.475        -18.857        -13.698         -6.028         -2.377          0.743          2.377          9.004         14.236
         -0.899         -0.455        -18.844        -13.662         -6.099         -2.422          0.952          2.422          8.792         14.262
         -0.899         -0.434        -18.831        -13.633         -6.116         -2.496          1.127          2.496          8.583         14.270
         -0.899         -0.414        -18.820        -13.610         -6.075         -2.594          1.258          2.594          8.387         14.260
         -0.899         -0.394        -18.814        -13.589         -5.977         -2.711          1.333          2.711          8.216         14.231
         -0.899         -0.374        -18.815        -13.564         -5.826         -2.844          1.343          2.844          8.078         14.183
         -0.899         -0.354        -18.826        -13.527         -5.625         -2.986          1.282          2.986          7.979         14.117
         -0.899         -0.333        -18.850        -13.470         -5.382         -3.135          1.148          3.135          7.923         14.032
         -0.899         -0.313        -18.889        -13.387         -5.105         -3.288          0.944          3.288          7.907         13.931
         -0.899         -0.293        -18.944        -13.271         -4.801         -3.440          0.676          3.440          7.926         13.815
         -0.899         -0.273        -19.015        -13.118         -4.483         -3.591          0.358          3.591          7.972         13.686
         -0.899         -0.253        -19.099        -12.925         -4.164         -3.737          0.005          3.737          8.035         13.548
         -0.899         -0.232        -19.195        -12.691         -3.877         -3.864         -0.360          3.877          8.106         13.404
         -0.899         -0.212        -19.298        -12.418         -4.011         -3.616         -0.702          4.011          8.177         13.257
         -0.899         -0.192        -19.406        -12.106         -4.135         -3.472         -0.969          4.135          8.240         13.113
         -0.899         -0.172        -19.514        -11.758         -4.249         -3.498         -1.095          4.249          8.291         12.974
         -0.899         -0.152        -19.619        -11.377         -4.353         -3.718         -1.056          4.353          8.325         12.845
         -0.899         -0.131        -19.718        -10.966         -4.446         -4.088         -0.899          4.446          8.341         12.730
         -0.899         -0.111        -19.808        -10.529         -4.546         -4.526         -0.687          4.526          8.340         12.630
         -0.899         -0.091        -19.887        -10.070         -5.051         -4.594         -0.466          4.594          8.325         12.548
         -0.899         -0.071        -19.952         -9.595         -5.576         -4.649         -0.263          4.649          8.301         12.484
         -0.899         -0.051        -20.002         -9.114         -6.101         -4.690         -0.096          4.690          8.276         12.437
         -0.899         -0.030        -20.036         -8.653         -6.593         -4.718          0.021          4.718          8.254         12.407
         -0.899         -0.010        -20.053         -8.299         -6.963         -4.732          0.082          4.732          8.242         12.391
         -0.899          0.010        -20.053         -8.299         -6.963         -4.732          0.082          4.732          8.242         12.391
         -0.899          0.030        -20.036         -8.653         -6.593         -4.718          0.021          4.718          8.254         12.407
         -0.899          0.051        -20.002         -9.114         -6.101         -4.690         -0.096          4.690          8.276         12.437
         -0.899          0.071        -19.952         -9.595         -5.576         -4.649         -0.263          4.649          8.301         12.484
         -0.899          0.091        -19.887        -10.070         -5.051         -4.594         -0.466          4.594          8.325         12.548
         -0.899          0.111        -19.808        -10.529         -4.546         -4.526         -0.687          4.526          8.340         12.630
         -0.899          0.131        -19.718        -10.966         -4.446         -4.088         -0.899          4.446          8.341         12.730
         -0.899          0.152        -19.619        -11.377         -4.353         -3.718         -1.056          4.353          8.325         12.845
         -0.899          0.172        -19.514        -11.758         -4.249         -3.498         -1.095          4.249          8.291         12.974
         -0.899          0.192        -19.406        -12.106         -4.135         -3.472         -0.969          4.135          8.240         13.113
         -0.899          0.212        -19.298        -12.418         -4.010         -3.616         -0.702          4.010          8.177         13.257
         -0.899          0.232        -19.195        -12.691         -3.877         -3.864         -0.360          3.877          8.106         13.404
         -0.899          0.253        -19.099        -12.925         -4.164         -3.737          0.005          3.737          8.035         13.548
         -0.899          0.273        -19.015        -13.118         -4.483         -3.591          0.358          3.591          7.972         13.686
         -0.899          0.293        -18.944        -13.271         -4.801         -3.440          0.676          3.440          7.926         13.815
         -0.899          0.313        -18.889        -13.387         -5.105         -3.288          0.944          3.288          7.907         13.931
         -0.899          0.333        -18.850        -13.470         -5.382         -3.135          1.148          3.135          7.923         14.032
         -0.899          0.354        -18.826        -13.527         -5.625         -2.986          1.282          2.986          7.979         14.117
         -0.899          0.374        -18.815        -13.564         -5.826         -2.844          1.343          2.844          8.078         14.183
         -0.899          0.394        -18.814        -13.589         -5.977         -2.711          1.333          2.711          8.216         14.231
         -0.899          0.414        -18.820        -13.610         -6.075         -2.594          1.258          2.594          8.387         14.260
         -0.899          0.434        -18.831        -13.633         -6.116         -2.496          1.127          2.496          8.583         14.270
         -0.899          0.455        -18.844        -13.662         -6.099         -2.422          0.952          2.422          8.792         14.262
         -0.899          0.475        -18.857        -13.698         -6.028         -2.377          0.743          2.377          9.004         14.236
         -0.899          0.495        -18.870        -13.740         -5.905         -2.365          0.510          2.365          9.209         14.196
         -0.899          0.515        -18.881        -13.786         -5.739         -2.386          0.265          2.386          9.398         14.143
         -0.899          0.535        -18.890        -13.833         -5.538         -2.442          0.016          2.442          9.564         14.081
         -0.899          0.556        -18.898        -13.875         -5.311         -2.531         -0.224          2.531          9.697         14.012
         -0.899          0.576        -18.906        -13.909         -5.072         -2.650         -0.446          2.650          9.791         13.942
         -0.899          0.596        -18.915        -13.930         -4.833         -2.794         -0.637          2.794          9.842         13.873
         -0.899          0.616        -18.925        -13.935         -4.609         -2.959         -0.782          2.959          9.844         13.808
         -0.899          0.636        -18.937        -13.923         -4.417         -3.142         -0.867          3.142          9.796         13.748
         -0.899          0.657        -18.953        -13.890         -4.271         -3.338         -0.880          3.338          9.700         13.693
         -0.899          0.677        -18.972        -13.836         -4.177         -3.544         -0.813          3.544          9.557         13.642
         -0.899          0.697        -18.996        -13.762         -4.133         -3.757         -0.673          3.757          9.372         13.592
         -0.899          0.717        -19.025        -13.667         -4.128         -3.974         -0.470          3.974          9.152         13.538
         -0.899          0.737        -19.058        -13.552         -4.193         -4.147         -0.223          4.193          8.903         13.478
         -0.899          0.758        -19.097        -13.418         -4.411         -4.178          0.052          4.411          8.633         13.407
         -0.899          0.778        -19.141        -13.265         -4.628         -4.209          0.340          4.628          8.351         13.324
         -0.899          0.798        -19.190        -13.095         -4.841         -4.234          0.628          4.841          8.065         13.225
         -0.899          0.818        -19.244        -12.907         -5.048         -4.251          0.905          5.048          7.785         13.110
         -0.899          0.838        -19.302        -12.701         -5.250         -4.258          1.163          5.250          7.521         12.977
         -0.899          0.859        -19.366        -12.478         -5.444         -4.258          1.391          5.444          7.284         12.826
         -0.899          0.879        -19.433        -12.237         -5.630         -4.256          1.584          5.630          7.085         12.657
         -0.899          0.899        -19.503        -11.978         -5.806         -4.257          1.734          5.806          6.934         12.470
         -0.899          0.919        -19.576        -11.702         -5.972         -4.268          1.841          5.972          6.839         12.266
         -0.899          0.939        -19.650        -11.408         -6.127         -4.298          1.906          6.127          6.804         12.046
         -0.899          0.960        -19.723        -11.098         -6.270         -4.354          1.937          6.270          6.826         11.812
         -0.899          0.980        -19.794        -10.773         -6.401         -4.442          1.944          6.401          6.900         11.566
         -0.899          1.000        -19.862        -10.434         -6.518         -4.569          1.938          6.518          7.018         11.310
  
         -0.879         -1.000        -19.873        -10.381         -6.680         -4.587          2.245          6.680          6.860         11.137
         -0.879         -0.980        -19.808        -10.717         -6.560         -4.451          2.218          6.560          6.756         11.402
         -0.879         -0.960        -19.739        -11.040         -6.428         -4.349          2.168          6.428          6.705         11.656
         -0.879         -0.939        -19.669        -11.349         -6.283         -4.277          2.086          6.283          6.713         11.896
         -0.879         -0.919        -19.598        -11.643         -6.126         -4.228          1.965          6.126          6.784         12.120
         -0.879         -0.899        -19.528        -11.921         -5.958         -4.196          1.802          5.958          6.915         12.328
         -0.879         -0.879        -19.459        -12.182         -5.779         -4.175          1.598          5.779          7.099         12.518
         -0.879         -0.859        -19.392        -12.426         -5.590         -4.158          1.360          5.590          7.327         12.689
         -0.879         -0.838        -19.329        -12.653         -5.393         -4.140          1.093          5.393          7.588         12.842
         -0.879         -0.818        -19.270        -12.862         -5.187         -4.119          0.805          5.187          7.870         12.976
         -0.879         -0.798        -19.215        -13.054         -4.975         -4.093          0.507          4.975          8.162         13.093
         -0.879         -0.778        -19.165        -13.228         -4.757         -4.065          0.207          4.757          8.457         13.193
         -0.879         -0.758        -19.119        -13.383         -4.534         -4.039         -0.082          4.534          8.744         13.279
         -0.879         -0.737        -19.078        -13.518         -4.309         -4.024         -0.347          4.309          9.015         13.352
         -0.879         -0.717        -19.042        -13.633         -4.082         -4.033         -0.571          4.082          9.262         13.417
         -0.879         -0.697        -19.011        -13.727         -4.080         -3.855         -0.737          3.855          9.478         13.477
         -0.879         -0.677        -18.984        -13.799         -4.178         -3.631         -0.829          3.631          9.656         13.535
         -0.879         -0.657        -18.962        -13.849         -4.331         -3.412         -0.842          3.412          9.789         13.596
         -0.879         -0.636        -18.944        -13.878         -4.534         -3.201         -0.780          3.201          9.874         13.662
         -0.879         -0.616        -18.929        -13.886         -4.773         -3.000         -0.654          3.000          9.908         13.734
         -0.879         -0.596        -18.916        -13.877         -5.034         -2.815         -0.479          2.815          9.893         13.813
         -0.879         -0.576        -18.904        -13.852         -5.300         -2.648         -0.268          2.648          9.830         13.895
         -0.879         -0.556        -18.893        -13.816         -5.559         -2.504         -0.034          2.504          9.724         13.978
         -0.879         -0.535        -18.880        -13.775         -5.796         -2.387          0.212          2.387          9.582         14.057
         -0.879         -0.515        -18.866        -13.732         -6.002         -2.302          0.459          2.302          9.411         14.129
         -0.879         -0.495        -18.849        -13.693         -6.165         -2.252          0.698          2.252          9.219         14.190
         -0.879         -0.475        -18.830        -13.662         -6.279         -2.238          0.919          2.238          9.015         14.237
         -0.879         -0.455        -18.809        -13.643         -6.336         -2.259          1.112          2.259          8.808         14.268
         -0.879         -0.434        -18.788        -13.635         -6.333         -2.312          1.265          2.312          8.609         14.281
         -0.879         -0.414        -18.768        -13.636         -6.268         -2.393          1.369          2.393          8.428         14.275
         -0.879         -0.394        -18.752        -13.641         -6.143         -2.497          1.412          2.497          8.274         14.250
         -0.879         -0.374        -18.744        -13.643         -5.961         -2.619          1.386          2.619          8.156         14.205
         -0.879         -0.354        -18.747        -13.631         -5.730         -2.754          1.288          2.754          8.079         14.141
         -0.879         -0.333        -18.764        -13.599         -5.455         -2.897          1.115          2.897          8.043         14.059
         -0.879         -0.313        -18.798        -13.535         -5.145         -3.045          0.872          3.045          8.045         13.961
         -0.879         -0.293        -18.850        -13.435         -4.809         -3.195          0.568          3.195          8.078         13.848
         -0.879         -0.273        -18.919        -13.294         -4.457         -3.343          0.214          3.343          8.132         13.723
         -0.879         -0.253        -19.005        -13.108         -4.102         -3.487         -0.173          3.487          8.199         13.590
         -0.879         -0.232        -19.104        -12.879         -3.766         -3.627         -0.572          3.627          8.268         13.452
         -0.879         -0.212        -19.212        -12.606         -3.759         -3.483         -0.946          3.759          8.333         13.313
         -0.879         -0.192        -19.325        -12.292         -3.883         -3.323         -1.224          3.883          8.386         13.177
         -0.879         -0.172        -19.438        -11.940         -3.997         -3.377         -1.316          3.997          8.422         13.049
         -0.879         -0.152        -19.549        -11.553         -4.101         -3.660         -1.208          4.101          8.439         12.932
         -0.879         -0.131        -19.653        -11.135         -4.193         -4.092         -0.984          4.193          8.435         12.829
         -0.879         -0.111        -19.747        -10.688         -4.599         -4.273         -0.721          4.273          8.413         12.743
         -0.879         -0.091        -19.829        -10.218         -5.142         -4.341         -0.461          4.341          8.378         12.673
         -0.879         -0.071        -19.898         -9.727         -5.700         -4.396         -0.230          4.396          8.335         12.619
         -0.879         -0.051        -19.950         -9.225         -6.256         -4.437         -0.043          4.437          8.294         12.581
         -0.879         -0.030        -19.986         -8.730         -6.790         -4.465          0.089          4.465          8.261         12.556
         -0.879         -0.010        -20.004         -8.318         -7.222         -4.479          0.157          4.479          8.242         12.544
         -0.879          0.010        -20.004         -8.318         -7.222         -4.479          0.157          4.479          8.242         12.544
         -0.879          0.030        -19.986         -8.730         -6.790         -4.465          0.089          4.465          8.261         12.556
         -0.879          0.051        -19.950         -9.225         -6.256         -4.437         -0.043          4.437          8.294         12.581
         -0.879          0.071        -19.898         -9.727         -5.700         -4.396         -0.230          4.396          8.335         12.619
         -0.879          0.091        -19.829        -10.218         -5.142         -4.341         -0.461          4.341          8.378         12.673
         -0.879          0.111        -19.747        -10.688         -4.599         -4.273         -0.721          4.273          8.413         12.743
         -0.879          0.131        -19.653        -11.135         -4.193         -4.092         -0.984          4.193          8.435         12.829
         -0.879          0.152        -19.549        -11.553         -4.101         -3.660         -1.208          4.101          8.439         12.932
         -0.879          0.172        -19.438        -11.940         -3.997         -3.377         -1.316          3.997          8.422         13.049
         -0.879          0.192        -19.325        -12.292         -3.883         -3.323         -1.224          3.883          8.386         13.177
         -0.879          0.212        -19.212        -12.606         -3.759         -3.483         -0.946          3.759          8.333         13.313
         -0.879          0.232        -19.104        -12.879         -3.766         -3.627         -0.572          3.627          8.268         13.452
         -0.879          0.253        -19.005        -13.108         -4.102         -3.487         -0.173          3.487          8.199         13.590
         -0.879          0.273        -18.919        -13.294         -4.457         -3.343          0.214          3.343          8.132         13.723
         -0.879          0.293        -18.850        -13.435         -4.809         -3.195          0.568          3.195          8.078         13.848
         -0.879          0.313        -18.798        -13.535         -5.145         -3.045          0.872          3.045          8.045         13.961
         -0.879          0.333        -18.764        -13.599         -5.455         -2.897          1.115          2.897          8.043         14.059
         -0.879          0.354        -18.747        -13.631         -5.730         -2.754          1.288          2.754          8.079         14.141
         -0.879          0.374        -18.744        -13.643         -5.961         -2.619          1.386          2.619          8.156         14.205
         -0.879          0.394        -18.752        -13.641         -6.143         -2.497          1.412          2.497          8.274         14.250
         -0.879          0.414        -18.768        -13.636         -6.268         -2.393          1.369          2.393          8.428         14.275
         -0.879          0.434        -18.788        -13.635         -6.333         -2.312          1.265          2.312          8.609         14.281
         -0.879          0.455        -18.809        -13.643         -6.336         -2.259          1.112          2.259          8.808         14.268
         -0.879          0.475        -18.830        -13.662         -6.279         -2.238          0.919          2.238          9.015         14.237
         -0.879          0.495        -18.849        -13.693         -6.165         -2.252          0.698          2.252          9.219         14.190
         -0.879          0.515        -18.866        -13.732         -6.002         -2.302          0.459          2.302          9.411         14.129
         -0.879          0.535        -18.880        -13.775         -5.796         -2.387          0.212          2.387          9.582         14.057
         -0.879          0.556        -18.893        -13.816         -5.559         -2.504         -0.034          2.504          9.724         13.978
         -0.879          0.576        -18.904        -13.852         -5.300         -2.648         -0.268          2.648          9.830         13.895
         -0.879          0.596        -18.916        -13.877         -5.034         -2.815         -0.479          2.815          9.893         13.813
         -0.879          0.616        -18.929        -13.886         -4.773         -3.000         -0.654          3.000          9.908         13.734
         -0.879          0.636        -18.944        -13.878         -4.534         -3.201         -0.780          3.201          9.874         13.662
         -0.879          0.657        -18.962        -13.849         -4.331         -3.412         -0.842          3.412          9.789         13.596
         -0.879          0.677        -18.984        -13.799         -4.178         -3.631         -0.829          3.631          9.656         13.535
         -0.879          0.697        -19.011        -13.727         -4.080         -3.855         -0.737          3.855          9.478         13.477
         -0.879          0.717        -19.042        -13.633         -4.082         -4.033         -0.571          4.082          9.262         13.417
         -0.879          0.737        -19.078        -13.518         -4.309         -4.024         -0.347          4.309          9.015         13.352
         -0.879          0.758        -19.119        -13.383         -4.534         -4.039         -0.082          4.534          8.744         13.279
         -0.879          0.778        -19.165        -13.228         -4.757         -4.065          0.207          4.757          8.457         13.193
         -0.879          0.798        -19.215        -13.054         -4.975         -4.093          0.507          4.975          8.162         13.093
         -0.879          0.818        -19.270        -12.862         -5.187         -4.119          0.805          5.187          7.870         12.976
         -0.879          0.838        -19.329        -12.653         -5.393         -4.140          1.093          5.393          7.588         12.842
         -0.879          0.859        -19.392        -12.426         -5.590         -4.158          1.360          5.590          7.327         12.689
         -0.879          0.879        -19.459        -12.182         -5.779         -4.175          1.598          5.779          7.099         12.518
         -0.879          0.899        -19.528        -11.921         -5.958         -4.196          1.802          5.958          6.915         12.328
         -0.879          0.919        -19.598        -11.643         -6.126         -4.228          1.965          6.126          6.784         12.120
         -0.879          0.939        -19.669        -11.349         -6.283         -4.277          2.086          6.283          6.713         11.896
         -0.879          0.960        -19.739        -11.040         -6.428         -4.349          2.168          6.428          6.705         11.656
         -0.879          0.980        -19.808        -10.717         -6.560         -4.451          2.218          6.560          6.756         11.402
         -0.879          1.000        -19.873        -10.381         -6.680         -4.587          2.245          6.680          6.860         11.137
  
         -0.859         -1.000        -19.885        -10.330         -6.828         -4.588          2.531          6.699          6.828         10.972
         -0.859         -0.980        -19.823        -10.662         -6.707         -4.443          2.466          6.617          6.707         11.245
         -0.859         -0.960        -19.758        -10.983         -6.574         -4.329          2.367          6.574          6.596         11.505
         -0.859         -0.939        -19.690        -11.291         -6.427         -4.241          2.230          6.427          6.641         11.750
         -0.859         -0.919        -19.622        -11.584         -6.268         -4.175          2.052          6.268          6.750         11.978
         -0.859         -0.899        -19.554        -11.862         -6.098         -4.125          1.835          6.098          6.918         12.189
         -0.859         -0.879        -19.487        -12.125         -5.916         -4.086          1.584          5.916          7.133         12.380
         -0.859         -0.859        -19.421        -12.371         -5.725         -4.053          1.305          5.725          7.387         12.553
         -0.859         -0.838        -19.359        -12.600         -5.524         -4.022          1.006          5.524          7.668         12.707
         -0.859         -0.818        -19.299        -12.812         -5.315         -3.991          0.695          5.315          7.964         12.842
         -0.859         -0.798        -19.243        -13.006         -5.098         -3.961          0.382          5.098          8.268         12.959
         -0.859         -0.778        -19.191        -13.181         -4.875         -3.936          0.078          4.875          8.569         13.061
         -0.859         -0.758        -19.143        -13.337         -4.647         -3.922         -0.205          4.647          8.860         13.147
         -0.859         -0.737        -19.100        -13.473         -4.415         -3.932         -0.451          4.415          9.132         13.223
         -0.859         -0.717        -19.062        -13.587         -4.180         -3.979         -0.642          4.180          9.378         13.291
         -0.859         -0.697        -19.028        -13.680         -4.076         -3.945         -0.762          3.945          9.589         13.356
         -0.859         -0.677        -18.998        -13.749         -4.231         -3.711         -0.803          3.711          9.760         13.421
         -0.859         -0.657        -18.973        -13.796         -4.439         -3.480         -0.766          3.480          9.884         13.491
         -0.859         -0.636        -18.952        -13.821         -4.690         -3.255         -0.662          3.255          9.957         13.568
         -0.859         -0.616        -18.934        -13.825         -4.969         -3.039         -0.504          3.039          9.979         13.653
         -0.859         -0.596        -18.918        -13.812         -5.259         -2.834         -0.306          2.834          9.950         13.744
         -0.859         -0.576        -18.902        -13.785         -5.546         -2.646         -0.081          2.646          9.875         13.839
         -0.859         -0.556        -18.886        -13.749         -5.818         -2.478          0.160          2.478          9.759         13.934
         -0.859         -0.535        -18.868        -13.709         -6.063         -2.334          0.407          2.334          9.610         14.023
         -0.859         -0.515        -18.848        -13.672         -6.269         -2.221          0.651          2.221          9.434         14.104
         -0.859         -0.495        -18.825        -13.643         -6.427         -2.141          0.881          2.141          9.241         14.173
         -0.859         -0.475        -18.798        -13.627         -6.530         -2.098          1.089          2.098          9.040         14.226
         -0.859         -0.455        -18.768        -13.627         -6.570         -2.093          1.263          2.093          8.840         14.262
         -0.859         -0.434        -18.737        -13.643         -6.544         -2.124          1.394          2.124          8.652         14.279
         -0.859         -0.414        -18.707        -13.672         -6.453         -2.187          1.470          2.187          8.485         14.277
         -0.859         -0.394        -18.681        -13.706         -6.299         -2.277          1.481          2.277          8.350         14.255
         -0.859         -0.374        -18.662        -13.736         -6.087         -2.388          1.421          2.388          8.252         14.212
         -0.859         -0.354        -18.655        -13.753         -5.825         -2.516          1.287          2.516          8.195         14.151
         -0.859         -0.333        -18.663        -13.745         -5.519         -2.654          1.078          2.654          8.178         14.071
         -0.859         -0.313        -18.691        -13.703         -5.178         -2.798          0.801          2.798          8.195         13.975
         -0.859         -0.293        -18.740        -13.619         -4.810         -2.945          0.465          2.945          8.239         13.865
         -0.859         -0.273        -18.809        -13.488         -4.426         -3.091          0.080          3.091          8.299         13.744
         -0.859         -0.253        -18.896        -13.310         -4.038         -3.235         -0.339          3.235          8.368         13.616
         -0.859         -0.232        -18.999        -13.083         -3.666         -3.374         -0.770          3.374          8.434         13.483
         -0.859         -0.212        -19.112        -12.810         -3.506         -3.348         -1.173          3.506          8.492         13.351
         -0.859         -0.192        -19.230        -12.494         -3.630         -3.176         -1.458          3.630          8.533         13.224
         -0.859         -0.172        -19.350        -12.137         -3.744         -3.279         -1.494          3.744          8.554         13.106
         -0.859         -0.152        -19.466        -11.745         -3.848         -3.640         -1.303          3.848          8.553         13.000
         -0.859         -0.131        -19.576        -11.319         -4.131         -3.940         -1.013          3.940          8.529         12.909
         -0.859         -0.111        -19.675        -10.863         -4.679         -4.021         -0.704          4.021          8.486         12.835
         -0.859         -0.091        -19.761        -10.382         -5.253         -4.089         -0.410          4.089          8.430         12.776
